model_id,loss,sharpness
1.0,0.0793391168117523,
1.0,0.0792790204286575,
1.0,0.0792197957634925,
1.0,0.0791614055633544,
1.0,0.0791038274765014,
1.0,0.0790470391511917,
1.0,0.0789910107851028,
1.0,0.0789357423782348,
1.0,0.0788811817765235,
1.0,0.0788273215293884,
1.0,0.0787741467356681,
1.0,0.078721635043621,
1.0,0.0786697641015052,
1.0,0.0786185190081596,
1.0,0.0785678848624229,
1.0,0.0785178393125534,
1.0,0.0784683749079704,
1.0,0.0784194692969322,
1.0,0.0783711075782775,
1.0,0.0783232823014259,
1.0,0.078275978565216,14.218536376953123
1.0,0.0782291740179061,
1.0,0.0781828686594963,
1.0,0.0781370475888252,
1.0,0.0780916884541511,
1.0,0.078046791255474,
1.0,0.0780023410916328,
1.0,0.0779583305120468,
1.0,0.0779147371649742,
1.0,0.0778715685009956,
1.0,0.0778287947177887,
1.0,0.0777864307165145,
1.0,0.0777444541454315,
1.0,0.0777028501033783,
1.0,0.0776616185903549,
1.0,0.0776207521557807,
1.0,0.0775802433490753,
1.0,0.0775400772690773,
1.0,0.0775002539157867,
1.0,0.0774607583880424,
1.0,0.0774215906858444,
1.0,0.077382743358612,
1.0,0.0773442089557647,
1.0,0.0773059874773025,
1.0,0.077268049120903,
1.0,0.0772304162383079,
1.0,0.0771930664777755,
1.0,0.0771559923887252,
1.0,0.0771192088723182,
1.0,0.0770826861262321,
1.0,0.0770464316010475,
1.0,0.0770104378461837,
1.0,0.0769746974110603,
1.0,0.0769392102956771,
1.0,0.0769039690494537,
1.0,0.0768689662218093,
1.0,0.0768342092633247,
1.0,0.0767996683716774,
1.0,0.0767653658986091,
1.0,0.0767312943935394,
1.0,0.0766974315047264,
1.0,0.0766637921333313,
1.0,0.0766303613781929,
1.0,0.0765971392393112,
1.0,0.0765641257166862,
1.0,0.0765313133597374,
1.0,0.076498694717884,
1.0,0.0764662697911262,
1.0,0.0764340385794639,
1.0,0.0764020010828971,
1.0,0.0763701424002647,15.423867225646973
1.0,0.0763384625315666,
1.0,0.0763069689273834,
1.0,0.0762756541371345,
1.0,0.0762445032596588,
1.0,0.0762135237455368,
1.0,0.0761827155947685,
1.0,0.0761520713567733,
1.0,0.0761215910315513,
1.0,0.0760912671685218,
1.0,0.0760610997676849,
1.0,0.0760310888290405,
1.0,0.0760012343525886,
1.0,0.0759715288877487,
1.0,0.0759419724345207,
1.0,0.075912557542324,
1.0,0.0758832842111587,
1.0,0.0758541598916053,
1.0,0.0758251696825027,
1.0,0.0757963135838508,
1.0,0.0757675990462303,
1.0,0.0757390186190605,
1.0,0.0757105648517608,
1.0,0.0756822377443313,
1.0,0.0756540447473526,
1.0,0.0756259709596633,
1.0,0.0755980238318443,
1.0,0.075570210814476,
1.0,0.075542502105236,
1.0,0.0755149275064468,
1.0,0.0754874572157859,
1.0,0.0754601061344146,
1.0,0.0754328742623329,
1.0,0.0754057466983795,
1.0,0.0753787383437156,
1.0,0.0753518342971801,
1.0,0.0753250420093536,
1.0,0.0752983540296554,
1.0,0.0752717703580856,
1.0,0.0752452984452247,
1.0,0.075218915939331,
1.0,0.0751926451921463,
1.0,0.0751664713025093,
1.0,0.07514039427042,
1.0,0.0751144140958786,
1.0,0.0750885307788848,
1.0,0.0750627443194389,
1.0,0.0750370621681213,
1.0,0.0750114545226097,
1.0,0.0749859437346458,
1.0,0.0749605223536491,15.71290397644043
1.0,0.0749352052807807,
1.0,0.0749099627137184,
1.0,0.0748848021030426,
1.0,0.0748597458004951,
1.0,0.074834756553173,
1.0,0.0748098641633987,
1.0,0.0747850462794303,
1.0,0.0747603103518486,
1.0,0.0747356638312339,
1.0,0.0747110843658447,
1.0,0.074686586856842,
1.0,0.0746621787548065,
1.0,0.0746378377079963,
1.0,0.0746135786175727,
1.0,0.0745893940329551,
1.0,0.0745652839541435,
1.0,0.0745412483811378,
1.0,0.0745172798633575,
1.0,0.0744933933019638,
1.0,0.0744695663452148,
1.0,0.0744458213448524,
1.0,0.0744221359491348,
1.0,0.0743985250592231,
1.0,0.0743749886751174,
1.0,0.0743515118956565,
1.0,0.074328102171421,
1.0,0.0743047520518302,
1.0,0.0742814838886261,
1.0,0.074258267879486,
1.0,0.0742351189255714,
1.0,0.0742120370268821,
1.0,0.0741890147328376,
1.0,0.0741660520434379,
1.0,0.074143148958683,
1.0,0.0741203129291534,
1.0,0.074097529053688,
1.0,0.074074812233448,
1.0,0.0740521475672721,
1.0,0.0740295425057411,
1.0,0.0740069970488548,
1.0,0.0739845111966133,
1.0,0.0739620774984359,
1.0,0.0739397034049034,
1.0,0.073917381465435,
1.0,0.0738951042294502,
1.0,0.0738729014992713,
1.0,0.0738507434725761,
1.0,0.0738286226987838,
1.0,0.0738065689802169,
1.0,0.0737845674157142,15.207239151000977
1.0,0.0737626180052757,
1.0,0.0737407207489013,
1.0,0.0737188681960105,
1.0,0.0736970677971839,
1.0,0.0736753121018409,
1.0,0.0736536085605621,
1.0,0.0736319571733474,
1.0,0.0736103504896164,
1.0,0.0735887885093689,
1.0,0.0735672712326049,
1.0,0.0735458061099052,
1.0,0.0735243931412696,
1.0,0.0735030174255371,
1.0,0.0734816864132881,
1.0,0.0734604075551033,
1.0,0.0734391584992408,
1.0,0.0734179690480232,
1.0,0.0733968168497085,
1.0,0.0733757093548774,
1.0,0.0733546391129493,
1.0,0.0733336135745048,
1.0,0.0733126252889633,
1.0,0.0732916891574859,
1.0,0.0732707902789115,
1.0,0.0732499286532402,
1.0,0.0732291117310524,
1.0,0.0732083246111869,
1.0,0.0731875896453857,
1.0,0.0731668844819068,
1.0,0.0731462314724922,
1.0,0.0731256008148193,
1.0,0.07310501486063,
1.0,0.0730844736099243,
1.0,0.0730639621615409,
1.0,0.0730434879660606,
1.0,0.0730230510234832,
1.0,0.0730026513338089,
1.0,0.0729822888970375,
1.0,0.0729619637131691,
1.0,0.072941668331623,
1.0,0.0729214176535606,
1.0,0.0729011967778205,
1.0,0.0728810057044029,
1.0,0.0728608593344688,
1.0,0.0728407353162765,
1.0,0.0728206560015678,
1.0,0.0728005990386009,
1.0,0.0727805867791175,
1.0,0.072760596871376,
1.0,0.0727406442165374,15.41594409942627
1.0,0.0727207213640213,
1.0,0.0727008357644081,
1.0,0.0726809725165367,
1.0,0.0726611539721489,
1.0,0.0726413577795028,
1.0,0.0726215913891792,
1.0,0.0726018622517585,
1.0,0.0725821629166603,
1.0,0.0725624859333038,
1.0,0.0725428462028503,
1.0,0.0725232288241386,
1.0,0.0725036561489105,
1.0,0.0724840983748436,
1.0,0.072464570403099,
1.0,0.0724450796842575,
1.0,0.0724256113171577,
1.0,0.0724061727523803,
1.0,0.0723867639899253,
1.0,0.0723673775792121,
1.0,0.0723480284214019,
1.0,0.0723286867141723,
1.0,0.0723093897104263,
1.0,0.072290115058422,
1.0,0.0722708702087402,
1.0,0.0722516477108001,
1.0,0.0722324475646019,
1.0,0.0722132846713066,
1.0,0.0721941366791725,
1.0,0.0721750259399414,
1.0,0.0721559301018714,
1.0,0.0721368640661239,
1.0,0.0721178203821182,
1.0,0.0720988065004348,
1.0,0.0720798149704933,
1.0,0.0720608457922935,
1.0,0.0720418989658355,
1.0,0.0720229893922805,
1.0,0.0720040872693061,
1.0,0.0719852149486541,
1.0,0.0719663649797439,
1.0,0.0719475448131561,
1.0,0.07192874699831,
1.0,0.0719099640846252,
1.0,0.0718912109732627,
1.0,0.0718724727630615,
1.0,0.0718537643551826,
1.0,0.0718350782990455,
1.0,0.0718164071440696,
1.0,0.0717977657914161,
1.0,0.0717791467905044,14.678987503051758
1.0,0.0717605426907539,
1.0,0.0717419609427452,
1.0,0.0717234089970588,
1.0,0.0717048645019531,
1.0,0.0716863498091697,
1.0,0.0716678574681282,
1.0,0.0716493800282478,
1.0,0.0716309249401092,
1.0,0.071612499654293,
1.0,0.0715940818190574,
1.0,0.0715756937861442,
1.0,0.0715573206543922,
1.0,0.0715389624238014,
1.0,0.0715206265449523,
1.0,0.0715023130178451,
1.0,0.0714840218424797,
1.0,0.0714657381176948,
1.0,0.0714474916458129,
1.0,0.0714292526245117,
1.0,0.0714110359549522,
1.0,0.0713928267359733,
1.0,0.0713746547698974,
1.0,0.0713564828038215,
1.0,0.071338340640068,
1.0,0.0713202133774757,
1.0,0.0713021084666252,
1.0,0.0712840110063552,
1.0,0.0712659433484077,
1.0,0.0712478905916214,
1.0,0.0712298452854156,
1.0,0.0712118297815322,
1.0,0.0711938291788101,
1.0,0.0711758360266685,
1.0,0.0711578726768493,
1.0,0.0711399167776107,
1.0,0.0711219832301139,
1.0,0.0711040645837783,
1.0,0.0710861608386039,
1.0,0.0710682719945907,
1.0,0.0710504055023193,
1.0,0.0710325464606285,
1.0,0.07101471722126,
1.0,0.0709968954324722,
1.0,0.0709790885448455,
1.0,0.0709612965583801,
1.0,0.0709435269236564,
1.0,0.0709257647395134,
1.0,0.0709080174565315,
1.0,0.0708902925252914,
1.0,0.0708725824952125,16.487600326538086
1.0,0.0708548799157142,
1.0,0.0708371996879577,
1.0,0.0708195269107818,
1.0,0.0708018764853477,
1.0,0.0707842409610748,
1.0,0.0707666203379631,
1.0,0.0707490146160125,
1.0,0.0707314163446426,
1.0,0.0707138329744339,
1.0,0.0706962645053863,
1.0,0.0706787109375,
1.0,0.0706611797213554,
1.0,0.0706436485052108,
1.0,0.0706261396408081,
1.0,0.0706086456775665,
1.0,0.0705911591649055,
1.0,0.0705736875534057,
1.0,0.0705562308430671,
1.0,0.0705387890338897,
1.0,0.0705213621258735,
1.0,0.0705039501190185,
1.0,0.0704865381121635,
1.0,0.0704691484570503,
1.0,0.0704517737030983,
1.0,0.0704344138503074,
1.0,0.0704170614480972,
1.0,0.0703997164964675,
1.0,0.0703823938965797,
1.0,0.0703650787472724,
1.0,0.0703477710485458,
1.0,0.0703304857015609,
1.0,0.0703132078051567,
1.0,0.0702959448099136,
1.0,0.0702786892652511,
1.0,0.0702614486217498,
1.0,0.0702442154288292,
1.0,0.0702269971370697,
1.0,0.0702097937464714,
1.0,0.0701925978064537,
1.0,0.0701754167675972,
1.0,0.0701582431793212,
1.0,0.0701410844922065,
1.0,0.070123940706253,
1.0,0.0701067969202995,
1.0,0.0700896754860878,
1.0,0.0700725615024566,
1.0,0.0700554549694061,
1.0,0.0700383707880973,
1.0,0.070021279156208,
1.0,0.0700042098760604,17.881155014038086
1.0,0.0699871480464935,
1.0,0.0699700936675071,
1.0,0.069953054189682,
1.0,0.0699360370635986,
1.0,0.0699190124869346,
1.0,0.0699020102620124,
1.0,0.0698850080370903,
1.0,0.0698680132627487,
1.0,0.0698510408401489,
1.0,0.0698340758681297,
1.0,0.0698171183466911,
1.0,0.0698001757264137,
1.0,0.0697832331061363,
1.0,0.0697663053870201,
1.0,0.0697493851184845,
1.0,0.0697324872016906,
1.0,0.0697155818343162,
1.0,0.069698691368103,
1.0,0.069681815803051,
1.0,0.0696649476885795,
1.0,0.0696480870246887,
1.0,0.0696312338113784,
1.0,0.0696143954992294,
1.0,0.0695975571870803,
1.0,0.0695807337760925,
1.0,0.0695639252662658,
1.0,0.0695471167564392,
1.0,0.0695303231477737,
1.0,0.0695135369896888,
1.0,0.069496750831604,
1.0,0.0694799795746803,
1.0,0.0694632232189178,
1.0,0.0694464668631553,
1.0,0.069429725408554,
1.0,0.0694129839539527,
1.0,0.0693962648510932,
1.0,0.0693795457482338,
1.0,0.0693628340959549,
1.0,0.0693461298942565,
1.0,0.0693294405937194,
1.0,0.0693127512931823,
1.0,0.0692960694432258,
1.0,0.0692794099450111,
1.0,0.0692627429962158,
1.0,0.0692460909485817,
1.0,0.0692294538021087,
1.0,0.0692128092050552,
1.0,0.0691961720585823,
1.0,0.0691795572638511,
1.0,0.0691629499197006,17.197084426879883
1.0,0.0691463351249694,
1.0,0.0691297426819801,
1.0,0.0691131502389907,
1.0,0.0690965577960014,
1.0,0.0690799802541732,
1.0,0.0690634176135063,
1.0,0.0690468549728393,
1.0,0.0690302997827529,
1.0,0.0690137594938278,
1.0,0.068997211754322,
1.0,0.0689806789159774,
1.0,0.0689641535282135,
1.0,0.0689476355910301,
1.0,0.0689311251044273,
1.0,0.0689146146178245,
1.0,0.0688981264829635,
1.0,0.0688816308975219,
1.0,0.0688651427626609,
1.0,0.0688486695289611,
1.0,0.0688321962952613,
1.0,0.0688157305121421,
1.0,0.0687992721796035,
1.0,0.0687828287482261,
1.0,0.0687663778662681,
1.0,0.0687499418854713,
1.0,0.0687335133552551,
1.0,0.0687170848250389,
1.0,0.0687006711959838,
1.0,0.0686842575669288,
1.0,0.0686678513884544,
1.0,0.06865144520998,
1.0,0.0686350539326667,
1.0,0.0686186701059341,
1.0,0.0686022937297821,
1.0,0.06858591735363,
1.0,0.068569540977478,
1.0,0.0685531795024871,
1.0,0.0685368254780769,
1.0,0.068520464003086,
1.0,0.068504124879837,
1.0,0.0684877783060073,
1.0,0.0684714466333389,
1.0,0.0684551149606704,
1.0,0.0684387981891632,
1.0,0.0684224814176559,
1.0,0.0684061720967292,
1.0,0.0683898627758026,
1.0,0.0683735609054565,
1.0,0.068357266485691,
1.0,0.0683409720659256,18.35563087463379
1.0,0.0683246850967407,
1.0,0.0683084055781364,
1.0,0.0682921335101127,
1.0,0.0682758688926696,
1.0,0.0682596042752265,
1.0,0.0682433471083641,
1.0,0.0682270899415016,
1.0,0.0682108476758003,
1.0,0.068194605410099,
1.0,0.0681783705949783,
1.0,0.068162128329277,
1.0,0.0681459084153175,
1.0,0.0681296736001968,
1.0,0.0681134685873985,
1.0,0.0680972412228584,
1.0,0.0680810362100601,
1.0,0.0680648386478424,
1.0,0.0680486410856247,
1.0,0.0680324435234069,
1.0,0.0680162534117698,
1.0,0.0680000633001327,
1.0,0.0679838880896568,
1.0,0.0679677128791809,
1.0,0.0679515376687049,
1.0,0.0679353773593902,
1.0,0.0679192095994949,
1.0,0.0679030567407608,
1.0,0.0678869038820266,
1.0,0.0678707584738731,
1.0,0.067854605615139,
1.0,0.067838467657566,
1.0,0.0678223296999931,
1.0,0.0678061991930008,
1.0,0.0677900686860084,
1.0,0.0677739456295967,
1.0,0.0677578300237655,
1.0,0.0677417144179344,
1.0,0.0677256062626838,
1.0,0.0677094981074333,
1.0,0.0676933899521827,
1.0,0.0676772966980934,
1.0,0.0676611959934234,
1.0,0.0676451027393341,
1.0,0.0676290169358253,
1.0,0.0676129311323165,
1.0,0.0675968527793884,
1.0,0.0675807818770408,
1.0,0.0675647035241127,
1.0,0.0675486400723457,
1.0,0.0675325691699981,17.761735916137695
1.0,0.0675165057182312,
1.0,0.0675004497170448,
1.0,0.067484401166439,
1.0,0.0674683451652526,
1.0,0.0674523040652275,
1.0,0.0674362555146217,
1.0,0.0674202144145965,
1.0,0.0674041807651519,
1.0,0.0673881471157074,
1.0,0.0673721209168434,
1.0,0.0673560947179794,
1.0,0.0673400685191154,
1.0,0.067324049770832,
1.0,0.0673080384731292,
1.0,0.0672920197248458,
1.0,0.0672760084271431,
1.0,0.0672600045800209,
1.0,0.0672440007328987,
1.0,0.0672280043363571,
1.0,0.0672120004892349,
1.0,0.0671960115432739,
1.0,0.0671800151467323,
1.0,0.0671640336513519,
1.0,0.0671480447053909,
1.0,0.0671320557594299,
1.0,0.0671160817146301,
1.0,0.0671001076698303,
1.0,0.0670841336250305,
1.0,0.0670681595802307,
1.0,0.0670521929860115,
1.0,0.0670362263917923,
1.0,0.0670202672481536,
1.0,0.067004308104515,
1.0,0.066988356411457,
1.0,0.0669723972678184,
1.0,0.0669564455747604,
1.0,0.0669404938817024,
1.0,0.0669245570898056,
1.0,0.0669086128473281,
1.0,0.0668926760554313,
1.0,0.0668767392635345,
1.0,0.0668608024716377,
1.0,0.0668448582291603,
1.0,0.0668289363384246,
1.0,0.0668130069971084,
1.0,0.0667970851063728,
1.0,0.0667811632156372,
1.0,0.0667652413249015,
1.0,0.0667493194341659,
1.0,0.0667334049940109,20.367965698242188
1.0,0.0667174905538559,
1.0,0.0667015835642814,
1.0,0.0666856691241264,
1.0,0.066669762134552,
1.0,0.0666538625955581,
1.0,0.0666379556059837,
1.0,0.0666220560669899,
1.0,0.0666061639785766,
1.0,0.0665902644395828,
1.0,0.0665743723511695,
1.0,0.0665584802627563,
1.0,0.0665425956249237,
1.0,0.0665267035365104,
1.0,0.0665108188986778,
1.0,0.0664949417114257,
1.0,0.0664790570735931,
1.0,0.0664631724357605,
1.0,0.0664472952485084,
1.0,0.066431425511837,
1.0,0.0664155483245849,
1.0,0.0663996785879135,
1.0,0.066383808851242,
1.0,0.0663679391145706,
1.0,0.0663520768284797,
1.0,0.0663362070918083,
1.0,0.066320352256298,
1.0,0.0663044899702072,
1.0,0.0662886276841163,
1.0,0.0662727728486061,
1.0,0.0662569105625152,
1.0,0.0662410706281662,
1.0,0.0662252157926559,
1.0,0.0662093609571456,
1.0,0.066193513572216,
1.0,0.0661776661872863,
1.0,0.0661618113517761,
1.0,0.066145971417427,
1.0,0.066130131483078,
1.0,0.0661142915487289,
1.0,0.0660984516143798,
1.0,0.0660826116800308,
1.0,0.0660667791962623,
1.0,0.0660509392619133,
1.0,0.0660351067781448,
1.0,0.0660192742943763,
1.0,0.0660034418106079,
1.0,0.06598761677742,
1.0,0.0659717842936515,
1.0,0.0659559518098831,
1.0,0.0659401342272758,17.190446853637695
1.0,0.0659243017435073,
1.0,0.0659084841609001,
1.0,0.0658926665782928,
1.0,0.0658768415451049,
1.0,0.0658610239624977,
1.0,0.0658452063798904,
1.0,0.0658293887972831,
1.0,0.0658135712146759,
1.0,0.0657977536320686,
1.0,0.0657819435000419,
1.0,0.0657661259174346,
1.0,0.065750315785408,
1.0,0.0657345131039619,
1.0,0.0657186955213546,
1.0,0.065702885389328,
1.0,0.0656870827078819,
1.0,0.0656712800264358,
1.0,0.0656554698944091,
1.0,0.0656396672129631,
1.0,0.065623864531517,
1.0,0.0656080618500709,
1.0,0.0655922517180442,
1.0,0.0655764564871788,
1.0,0.0655606538057327,
1.0,0.0655448585748672,
1.0,0.0655290633440017,
1.0,0.0655132606625557,
1.0,0.0654974654316902,
1.0,0.0654816702008247,
1.0,0.0654658749699592,
1.0,0.0654500797390937,
1.0,0.0654342845082283,
1.0,0.0654184967279434,
1.0,0.0654027014970779,
1.0,0.065386913716793,
1.0,0.0653711184859275,
1.0,0.0653553307056427,
1.0,0.0653395429253578,
1.0,0.0653237476944923,
1.0,0.065307967364788,
1.0,0.0652921795845031,
1.0,0.0652763918042182,
1.0,0.0652606040239334,
1.0,0.0652448162436485,
1.0,0.0652290284633636,
1.0,0.0652132481336593,
1.0,0.0651974603533744,
1.0,0.0651816800236702,
1.0,0.0651658996939659,
1.0,0.065150111913681,18.92623519897461
1.0,0.0651343315839767,
1.0,0.0651185512542724,
1.0,0.0651027709245681,
1.0,0.0650869905948638,
1.0,0.0650712102651596,
1.0,0.0650554299354553,
1.0,0.065039649605751,
1.0,0.0650238618254661,
1.0,0.0650080889463424,
1.0,0.0649923086166381,
1.0,0.0649765282869339,
1.0,0.0649607479572296,
1.0,0.0649449750781059,
1.0,0.0649291947484016,
1.0,0.0649134144186973,
1.0,0.0648976415395736,
1.0,0.0648818612098693,
1.0,0.0648660808801651,
1.0,0.0648503080010414,
1.0,0.0648345351219177,
1.0,0.0648187547922134,
1.0,0.0648029744625091,
1.0,0.064787209033966,
1.0,0.0647714287042617,
1.0,0.064755655825138,
1.0,0.0647398829460144,
1.0,0.0647241026163101,
1.0,0.0647083297371864,
1.0,0.0646925494074821,
1.0,0.0646767765283584,
1.0,0.0646610036492347,
1.0,0.0646452233195304,
1.0,0.0646294429898262,
1.0,0.0646136701107025,
1.0,0.0645978972315788,
1.0,0.0645821169018745,
1.0,0.0645663440227508,
1.0,0.0645505711436271,
1.0,0.0645347908139228,
1.0,0.0645190179347992,
1.0,0.0645032376050949,
1.0,0.0644874647259712,
1.0,0.0644716843962669,
1.0,0.0644559115171432,
1.0,0.0644401386380195,
1.0,0.0644243583083152,
1.0,0.0644085854291915,
1.0,0.0643928050994873,
1.0,0.0643770322203636,
1.0,0.0643612518906593,22.2659854888916
1.0,0.064345471560955,
1.0,0.0643296986818313,
1.0,0.0643139109015464,
1.0,0.0642981380224227,
1.0,0.0642823651432991,
1.0,0.0642665773630142,
1.0,0.0642508044838905,
1.0,0.0642350241541862,
1.0,0.0642192438244819,
1.0,0.0642034634947776,
1.0,0.0641876831650734,
1.0,0.0641719028353691,
1.0,0.0641561225056648,
1.0,0.0641403421759605,
1.0,0.0641245618462562,
1.0,0.0641087740659713,
1.0,0.064092993736267,
1.0,0.0640772059559822,
1.0,0.0640614256262779,
1.0,0.0640456452965736,
1.0,0.0640298575162887,
1.0,0.0640140697360038,
1.0,0.0639982894062995,
1.0,0.0639825016260147,
1.0,0.0639667138457298,
1.0,0.0639509260654449,
1.0,0.06393513828516,
1.0,0.0639193579554557,
1.0,0.0639035701751709,
1.0,0.063887782394886,
1.0,0.0638720020651817,
1.0,0.0638562068343162,
1.0,0.0638404265046119,
1.0,0.0638246461749076,
1.0,0.063808873295784,
1.0,0.0637930929660797,
1.0,0.0637773349881172,
1.0,0.0637615695595741,
1.0,0.0637458264827728,
1.0,0.0637301132082939,
1.0,0.0637144371867179,
1.0,0.0636988058686256,
1.0,0.0636832490563392,
1.0,0.0636678114533424,
1.0,0.0636525303125381,
1.0,0.0636374875903129,
1.0,0.063622809946537,
1.0,0.0636086538434028,
1.0,0.0635952949523925,
1.0,0.063583105802536,24.01462173461914
1.0,0.0635727047920227,
1.0,0.0635649114847183,
1.0,0.0635611787438392,
1.0,0.0635632798075676,
1.0,0.0635746791958808,
1.0,0.0635991618037223,
1.0,0.0636450350284576,
1.0,0.0637198090553283,
1.0,0.0638434663414955,
1.0,0.0640284046530723,
1.0,0.064321145415306,
1.0,0.0647298246622085,
1.0,0.0653538256883621,
1.0,0.0661344900727272,
1.0,0.0672489255666732,
1.0,0.0683551579713821,
1.0,0.0697224661707878,
1.0,0.0704340785741806,
1.0,0.0710561498999595,
1.0,0.0704480111598968,
1.0,0.0697568356990814,
1.0,0.0683223456144332,
1.0,0.0671915337443351,
1.0,0.0660219639539718,
1.0,0.0652258545160293,
1.0,0.064579389989376,
1.0,0.0641608834266662,
1.0,0.063849851489067,
1.0,0.0636469647288322,
1.0,0.0634982734918594,
1.0,0.0633969530463218,
1.0,0.0633204728364944,
1.0,0.0632646605372428,
1.0,0.0632200539112091,
1.0,0.0631847456097602,
1.0,0.0631545782089233,
1.0,0.0631287992000579,
1.0,0.0631054639816284,
1.0,0.0630843564867973,
1.0,0.0630644485354423,
1.0,0.0630457624793052,
1.0,0.0630277246236801,
1.0,0.0630104392766952,
1.0,0.0629935264587402,
1.0,0.0629771575331687,
1.0,0.0629610195755958,
1.0,0.0629453435540199,
1.0,0.0629298388957977,
1.0,0.0629147738218307,
1.0,0.0628998652100563,19.651710510253903
1.0,0.0628854185342788,
1.0,0.0628711208701133,
1.0,0.062857337296009,
1.0,0.062843732535839,
1.0,0.062830738723278,
1.0,0.0628179460763931,
1.0,0.0628058835864067,
1.0,0.0627940744161605,
1.0,0.0627831742167472,
1.0,0.0627725645899772,
1.0,0.0627630949020385,
1.0,0.0627539828419685,
1.0,0.0627463087439537,
1.0,0.0627390518784523,
1.0,0.0627336204051971,
1.0,0.0627286732196807,
1.0,0.0627260506153106,
1.0,0.0627239346504211,
1.0,0.0627247914671897,
1.0,0.0627261251211166,
1.0,0.0627312213182449,
1.0,0.0627366751432418,
1.0,0.0627468228340148,
1.0,0.0627570152282714,
1.0,0.0627730041742324,
1.0,0.0627884045243263,
1.0,0.0628108084201812,
1.0,0.0628315061330795,
1.0,0.0628604143857956,
1.0,0.0628858208656311,
1.0,0.0629205033183097,
1.0,0.0629490539431572,
1.0,0.0629876181483268,
1.0,0.0630164667963981,
1.0,0.0630555674433708,
1.0,0.0630806535482406,
1.0,0.0631156712770462,
1.0,0.063132144510746,
1.0,0.06315778195858,
1.0,0.0631609857082367,
1.0,0.0631724521517753,
1.0,0.0631591528654098,
1.0,0.0631534680724144,
1.0,0.063122920691967,
1.0,0.0630998089909553,
1.0,0.0630539804697036,
1.0,0.0630159005522728,
1.0,0.0629589110612869,
1.0,0.06291014701128,
1.0,0.0628470033407211,20.48646354675293
1.0,0.062792420387268,
1.0,0.0627278760075569,
1.0,0.0626718550920486,
1.0,0.0626095607876777,
1.0,0.0625553578138351,
1.0,0.0624976642429828,
1.0,0.0624473355710506,
1.0,0.0623954683542251,
1.0,0.0623500570654869,
1.0,0.0623043961822986,
1.0,0.0622643157839775,
1.0,0.062224842607975,
1.0,0.0621901601552963,
1.0,0.0621567256748676,
1.0,0.0621274895966053,
1.0,0.0621001124382019,
1.0,0.0620766095817089,
1.0,0.0620557107031345,
1.0,0.0620387196540832,
1.0,0.0620254091918468,
1.0,0.0620165020227432,
1.0,0.0620129853487014,
1.0,0.0620149485766887,
1.0,0.0620250701904296,
1.0,0.0620424821972847,
1.0,0.0620724409818649,
1.0,0.062112309038639,
1.0,0.0621715188026428,
1.0,0.0622436329722404,
1.0,0.0623450465500354,
1.0,0.0624610446393489,
1.0,0.0626194551587104,
1.0,0.0627882704138755,
1.0,0.0630135536193847,
1.0,0.063230387866497,
1.0,0.0635127797722816,
1.0,0.0637422427535057,
1.0,0.0640341117978096,
1.0,0.0642020478844642,
1.0,0.0644180625677108,
1.0,0.0644394531846046,
1.0,0.0645001679658889,
1.0,0.0643417164683342,
1.0,0.0642350539565086,
1.0,0.0639479756355285,
